name,description,website,city,state,country,region,subregion,tags,year,program,isExit,isUnicorn,isBCorp,isCurrentSession,linkedin,twitter,facebook,crunchbase,logo
Towntalk Solutions,Towntalk is a data intelligence company that has built Africa's most robust Security Intelligence and Emergency Response Infrastructure.,https://towntalk-solutions.com,Claymont,Delaware,United States,Americas,North America,Artificial intelligence and machine learning; Big Data; Infrastructure; Insurtech,2022,ARM Labs Lagos Techstars Accelerator,false,false,false,false,https://linkedin.com/company/towntalk-solutions,,,https://crunchbase.com/organization/towntalk-solutions,http://apimg.techstars.com/sf/accounts/logo/Logo_a334e7b43a26160a0bd23b340.png
Story Spark,"The home children storytelling. Sparking a child's imagination, one personalised story at a time. ",https://storyspark.ai,London,,United Kingdom,Europe,Western Europe,Artificial intelligence and machine learning,2024,Techstars London Accelerator,false,false,false,false,https://linkedin.com/company/storysparkai,https://twitter.com/StorySparkAI,https://facebook.com/StorySparkAI,https://crunchbase.com/organization/story-spark-d7a2,https://apimg.techstars.com/profiles/1749746899535_554710.png
Staxe,Enabling music and creative production economies in web3.,https://staxe.io,Zug,,Switzerland,Europe,Western Europe,Cryptocurrency/Blockchain; Fintech,2022,Launchpool Web3 Techstars Accelerator,false,false,false,false,https://linkedin.com/company/staxe-io,https://twitter.com/staxeproject,https://facebook.com/staxeproject,https://crunchbase.com/organization/staxe,https://images.crunchbase.com/image/upload/t_cb-default-original/vexhaxlismam29ts10zo
spacebrains,Helping engineering pros land their next favorite job.,https://spacebrains.tech,Bratislava,,Slovakia,Europe,Eastern Europe,HRtech,2025,Techstars Transformative World Torino,false,false,false,false,https://linkedin.com/company/spacebrains,,,https://crunchbase.com/organization/spacebrains,http://apimg.techstars.com/sf/accounts/logo/Logo_0444d175daa1973cde16a2970.jpg
Sidebrief,Automating business compliance to make it simple and fast.,https://sidebrief.com,Middletown,Delaware,United States,Americas,North America,Legal tech,2022,ARM Labs Lagos Techstars Accelerator,false,false,false,false,https://linkedin.com/company/sidebriefafrica,https://twitter.com/mysidebrief,https://facebook.com/mysidebrief/,https://crunchbase.com/organization/sidebrief,http://apimg.techstars.com/sf/accounts/logo/Logo_147fa75a0a334dd11fdd42415.png
Scoutz,Scoutz is a pro basketball and college recruiting platform that connects aspiring athletes with opportunities to showcase their talent and helps teams and coaches efficiently discover top talent.,https://scoutzapp.com,Orlando,Florida,United States,Americas,North America,Mobile,2024,Techstars Detroit powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/overseas-connection,https://twitter.com/scoutzapp,https://facebook.com/overseasbasketballapp,https://crunchbase.com/organization/overseas-connection,http://apimg.techstars.com/sf/accounts/logo/Logo_2489fee1be4ba5f553c387b1d.png
Salad,Salad creates financial wellness solutions for the improved lives of employees across Africa.,https://saladafrica.com,Dover,Delaware,United States,Americas,North America,Fintech; Mobile,2022,ARM Labs Lagos Techstars Accelerator,false,false,false,false,https://linkedin.com/company/saladafrica,https://twitter.com/saladafrica,,https://crunchbase.com/organization/salad-5545,http://apimg.techstars.com/sf/accounts/logo/Logo_31b2b5015845f1521403a8910.png
Sainte,"Sainte transforms trauma into resilience through AI-driven, trauma-informed support, helping individuals stabilize, thrive, and break cycles of recidivism and stigma. Our scalable solutions serve underserved communities, employers, and healthcare providers, combining lived experiences with cutting-edge technology to build a resilient, inclusive society. Join us in creating systems that heal and empower.",https://joinsainte.com,Detroit,Michigan,United States,Americas,North America,Artificial intelligence and machine learning; Big Data; Digital health; Lifestyles of Health and Sustainability and wellness,2024,Techstars Detroit powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/totalreentrysolution,,,,http://apimg.techstars.com/sf/accounts/logo/Logo_8d52adb3b5786b2ecb2cab1ca.png
Resonance UG,A meditation application designed to help users reduce stress and perform better through personalized breathing techniques.,https://resonance.so,Berlin,,Germany,Europe,Western Europe,Lifestyles of Health and Sustainability and wellness; Mobile,2022,Techstars Berlin Accelerator,false,false,false,false,https://linkedin.com/company/resonance-app,,,https://crunchbase.com/organization/resonance-ug,https://images.crunchbase.com/image/upload/t_cb-default-original/xbqyws3f5pldxz1acvfd
Reportwell,Reportwell simplifies compliance tasks and reporting requirements for government agencies and the organizations that report to them.,https://reportwell.io,Indianapolis,Indiana,United States,Americas,North America,Legal tech,2024,Techstars Detroit powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/reportwell?trk=ppro_cprof,,,https://crunchbase.com/organization/reportwell,http://apimg.techstars.com/sf/accounts/logo/Logo_6ae1797e0ae17afbd17294a6c.png
Repairit,RepairsCard offers an AI-powered employee benefits platform that forecasts vehicle issues in advance and covers the repair expenses. RepairsCard,https://repairit.ai,Miami,Florida,United States,Americas,North America,Artificial intelligence and machine learning,2024,Techstars Detroit powered by J.P. Morgan,false,false,false,false,,,,,http://apimg.techstars.com/sf/accounts/logo/Logo_29f428f9738bf508fbcea444f.png
Recrewty,Enhancing hiring operations with tailored psychometric testing,https://recrewty.com,Podgorica,,Montenegro,Europe,Southern Europe,HRtech,2025,Techstars Transformative World Torino,false,false,false,false,https://linkedin.com/company/recrewty,,,https://crunchbase.com/organization/recrewty,http://apimg.techstars.com/sf/accounts/logo/Logo_19c61405d925f17ac4a3f59ff.jpg
Recheck,"Objective and transparent monitoring and certification of energy, sustainability, and air quality performance of commercial real estate.",https://recheck.io,Heerlen,,Netherlands,Europe,Western Europe,Cryptocurrency/Blockchain; Internet of Things,2021,ABN AMRO & Techstars Future of Finance Accelerator,false,false,false,false,https://linkedin.com/company/recheck-bv,https://twitter.com/recheck_io,https://facebook.com/recheck.io/,https://crunchbase.com/organization/recheck,https://apimg.techstars.com/connect/images/image_files/60895aec5605ec000876261e/original/Y0yoSLMt_400x400.jpg
Pepperest,"A social commerce platform that allows merchants to set up, manage and grow businesses online using functional tools.",https://peppasync.ai,London,,United Kingdom,Europe,Western Europe,E-commerce; Fintech,2022,ARM Labs Lagos Techstars Accelerator,false,false,false,false,https://linkedin.com/company/usepeppa,https://twitter.com/usepeppa,https://facebook.com/peppa.io,https://crunchbase.com/organization/Pepper-Rest-Ltd,http://apimg.techstars.com/sf/accounts/logo/Logo_acc395feed06b60af4e58b4e0.jpeg
Orakle Weather,Rain insurance for outdoor experiences & holidays,https://orakleweather.com,Paris,,France,Europe,Western Europe,Artificial intelligence and machine learning; Insurtech,2024,Techstars London Accelerator,false,false,false,false,https://linkedin.com/company/orakleweather,,,,http://apimg.techstars.com/sf/accounts/logo/Logo_84b7267115bd8253e3123d505.jpeg
OptimizeEV,OptimizeEV is a software as a service that uses predictive maintenance to prevent electric vehicle charging station downtimes and enhance network reliability and performance.,https://optimizeev.com,Detroit,Michigan,United States,Americas,North America,Big Data; Cleantech; Lifestyles of Health and Sustainability and wellness; Mobility tech,2024,Techstars Detroit powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/optimizeevdetroit,,,,http://apimg.techstars.com/sf/accounts/logo/Logo_071460f0db1a69bbad9466354.png
modlee,"Generative AI to suggest the best models for any ML task, dataset and targets.",https://modlee.ai,New Haven,Connecticut,United States,Americas,North America,Artificial intelligence and machine learning; Cloudtech and DevOps,2023,Techstars Boston Accelerator,false,false,false,false,https://linkedin.com/company/modlee,,,https://crunchbase.com/organization/modlee,http://apimg.techstars.com/sf/accounts/logo/Logo_4f370eccef0c6e92356d5cca3.png
MegaFans,Mobile esports platform bridging web2 to web3 for gamers and enabling game developers to increase their player lifetime value.,https://megafans.com,Carlsbad,California,United States,Americas,North America,Cryptocurrency/Blockchain; eSports; Gaming; Mobile,2022,Launchpool Web3 Techstars Accelerator,false,false,false,false,https://linkedin.com/company/megafans-com,https://twitter.com/MegafansEsports,https://facebook.com/MegafansEsports/,https://crunchbase.com/organization/megafans,https://apimg.techstars.com/connect/images/image_files/624c756df01b4e14f48b3605/original/Screenshot_2022-04-05_at_17.59.15.png
MATERIA intel,World's first border carbon adjustment (BCA) market intelligence platform,https://materiaintel.com,Roma,Rome,Italy,Europe,Southern Europe,SaaS,2025,Techstars Transformative World Torino,false,false,false,false,https://linkedin.com/in/martellafrancesco,,,,https://apimg.techstars.com/profiles/1738605070838_507156.png
LiveDuel,DeFi-powered digital sports markets and live fan engagement.,https://liveduel.com,Cork,,Ireland,Europe,Western Europe,Cryptocurrency/Blockchain; Gaming,2022,Launchpool Web3 Techstars Accelerator,false,false,false,false,https://linkedin.com/company/liveduel,https://twitter.com/LiveDuel,https://facebook.com/liveduel,https://crunchbase.com/organization/liveduell,https://apimg.techstars.com/connect/images/image_files/624c72b5fe8b48148f367ec7/original/Screenshot_2022-04-05_at_17.47.34.png
LIVAQ,"LIVAQ creates high-performance electric off-road vehicles, leveraging advanced Industry 4.0 technologies to deliver an elevated experience for businesses, government agencies, and adventure seekers.",https://livaq.co,Detroit,Michigan,United States,Americas,North America,Manufacturing; Micromobility,2024,Techstars Detroit powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/livaq,,,,http://apimg.techstars.com/sf/accounts/logo/Logo_071b30ece8f2e318b6b3d06fa.jpeg
Litlyx,"Cookie-less, AI-powered website analytics platform. Get started in 30 seconds from signup. ",https://litlyx.com,Rome,Rome,Italy,Europe,Southern Europe,SaaS,2025,Techstars Transformative World Torino,false,false,false,false,https://linkedin.com/company/litlyx,,,https://crunchbase.com/organization/litlyx,https://apimg.techstars.com/profiles/1748878953415_108294.png
Lemons in the room,Immersive VR solutions to reduce anxiety during medical treatments,https://lemonsintheroom.com,Firenze,Florence,Italy,Europe,Southern Europe,Healthtech,2025,Techstars Transformative World Torino,false,false,false,false,https://linkedin.com/company/lemons-in-the-room,,,,http://apimg.techstars.com/sf/accounts/logo/Logo_ba5b13f3c60ae0a6ff1e9a971.jpg
